mep_id,start_date,end_date,political_group
1176,17-07-1979,29-04-1986,Communist and Allies Group
1176,25-07-1989,11-02-1994,Left Unity
796,17-07-1979,07-07-1981,Socialist Group
41004,16-05-2008,13-07-2009,Non-attached Members
96692,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
1991,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1740,01-07-1988,24-07-1989,Liberal and Democratic Reformist Group
2037,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2037,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2037,14-07-2009,30-06-2014,European Conservatives and Reformists Group
124872,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
124872,02-07-2019,,Renew Europe Group
1690,01-01-1986,13-09-1987,Group of the European Democratic Alliance
2105,01-01-1995,08-10-1995,Group of the Party of European Socialists
1019,17-07-1979,23-07-1984,Group for the Technical Coordination and Defence of Independent Groups and Members
1019,25-07-1989,18-07-1994,Rainbow Group in the European Parliament
97293,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
4541,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4541,20-07-2004,03-02-2012,Group of the Alliance of Liberals and Democrats for Europe
28209,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
2108,01-01-1995,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
4313,20-07-1999,19-07-2004,Group of the Party of European Socialists
4313,20-07-2004,13-07-2009,Socialist Group in the European Parliament
746,09-06-1983,23-07-1984,Socialist Group
4288,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
28192,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28192,14-07-2009,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1347,01-01-1986,20-04-1993,Socialist Group
1347,21-04-1993,18-07-1994,Group of the Party of European Socialists
197577,02-07-2019,,Renew Europe Group
23717,17-04-2003,19-07-2004,Group of the Party of European Socialists
23717,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1170,09-09-1987,20-04-1993,Socialist Group
1170,21-04-1993,18-07-1994,Group of the Party of European Socialists
124858,01-07-2014,23-10-2017,Confederal Group of the European United Left
916,17-07-1979,28-04-1980,Group of European Progressive Democrats
96668,14-07-2009,,Group of the European People's Party (Christian Democrats)
28343,20-07-2004,12-12-2006,Independence/Democracy Group
28343,13-12-2006,13-07-2009,Union for Europe of the Nations Group
253043,27-02-2024,,Group of the European People's Party (Christian Democrats)
1529,24-07-1984,18-02-1987,Rainbow Group
94649,02-07-2019,,Identity and Democracy Group
28277,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
97198,14-07-2009,30-06-2014,Europe of freedom and democracy Group
97198,01-07-2014,14-06-2015,Non-attached Members
97198,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
97198,02-07-2019,12-10-2022,Identity and Democracy Group
23796,23-04-2003,19-07-2004,Non-attached
124706,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
1425,17-07-1979,07-11-1989,Group of the European People's Party (Christian-Democratic Group)
1425,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1425,20-07-1999,30-09-2003,Group of the European People's Party (Christian Democrats) and European Democrats
4350,20-07-1999,16-10-2002,"Group of the European Liberal, Democrat and Reform Party"
197468,02-07-2019,17-12-2020,Group of the European United Left
197468,18-12-2020,,The Left group in the European Parliament
4412,20-07-1999,19-07-2004,Group for a Europe of Democracies and Diversities
4412,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4412,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
23813,18-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
23813,12-09-2010,30-06-2014,Group of the European People's Party (Christian Democrats)
815,17-07-1979,07-09-1981,Group of the European People's Party (Christian-Democratic Group)
1456,24-07-1984,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
96861,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
28235,20-07-2004,13-07-2009,Group of the Greens/European Free Alliance
1742,10-09-1987,31-10-1988,Group of the European People's Party (Christian-Democratic Group)
233,24-07-1984,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
233,27-09-1990,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
233,19-07-1994,04-07-1995,Forza Europa Group
233,05-07-1995,14-06-1998,Group Union for Europe
233,15-06-1998,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
124688,01-07-2014,31-10-2014,Group of the European People's Party (Christian Democrats)
4322,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
96682,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
112760,01-04-2012,17-04-2012,Non-attached Members
112760,18-04-2012,30-06-2013,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
112760,01-07-2013,30-06-2014,Confederal Group of the European United Left
2190,19-07-1994,04-07-1995,Group of the European Democratic Alliance
2190,05-07-1995,19-07-1999,Group Union for Europe
111589,18-01-2012,30-01-2016,Confederal Group of the European United Left
197542,02-07-2019,,Group of the European People's Party (Christian Democrats)
124940,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124940,16-10-2014,19-10-2014,Non-attached Members
124940,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
239256,02-11-2022,,Identity and Democracy Group
4741,20-07-1999,02-10-2001,Technical Group of Independent Members
4741,03-10-2001,19-07-2004,Non-attached
4741,08-11-2006,12-12-2006,Non-attached Members
4741,13-12-2006,22-06-2008,Union for Europe of the Nations Group
2026,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2026,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
124721,01-07-2014,01-07-2019,Group of the Greens/European Free Alliance
767,17-07-1979,05-11-1982,Group of the European People's Party (Christian-Democratic Group)
1162,25-07-1989,12-11-1991,Group of the European Democratic Alliance
1162,13-11-1991,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
197417,02-07-2019,,Group of the European People's Party (Christian Democrats)
776,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
96783,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4543,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
195454,22-11-2018,01-07-2019,European Conservatives and Reformists Group
4563,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1165,01-05-1985,17-06-1993,Group of the European Democratic Alliance
185628,17-11-2016,01-07-2019,European Conservatives and Reformists Group
1954,19-07-1994,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
1783,01-01-1986,20-02-1988,Socialist Group
1891,27-12-1993,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
1942,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
106202,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
106202,16-10-2014,19-10-2014,Non-attached Members
106202,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
1890,25-11-1993,18-07-1994,Group of the Party of European Socialists
28424,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28424,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
197538,02-07-2019,,European Conservatives and Reformists Group
197813,02-07-2019,31-01-2020,Non-attached Members
249284,24-09-2023,,Group of the European People's Party (Christian Democrats)
23766,23-04-2003,01-05-2004,Group of the Party of European Socialists
28211,20-07-2004,14-01-2007,Non-attached Members
28211,15-01-2007,13-11-2007,"Identity, Tradition and Sovereignty Group"
28211,14-11-2007,13-07-2009,Non-attached Members
185341,24-10-2016,,Group of the European People's Party (Christian Democrats)
37449,01-01-2007,14-01-2007,Non-attached Members
37449,15-01-2007,13-11-2007,"Identity, Tradition and Sovereignty Group"
37449,14-11-2007,09-12-2007,Non-attached Members
197811,02-07-2019,31-01-2020,Renew Europe Group
868,17-07-1979,23-07-1984,Liberal and Democratic Group
1829,24-07-1984,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
1217,25-07-1989,30-04-1992,European Democratic Group
1217,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
1217,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
24505,01-07-2014,25-10-2018,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
24505,26-10-2018,05-11-2018,Non-attached Members
24505,06-11-2018,01-07-2019,Confederal Group of the European United Left
24505,02-07-2019,17-12-2020,Group of the European United Left
24505,18-12-2020,,The Left group in the European Parliament
96993,14-07-2009,30-06-2014,Europe of freedom and democracy Group
96993,11-07-2014,14-06-2015,Non-attached Members
96993,15-06-2015,22-03-2018,Europe of Nations and Freedom Group
197393,02-07-2019,,Group of the European People's Party (Christian Democrats)
1627,24-07-1984,24-07-1989,Rainbow Group
1080,25-07-1989,18-07-1994,The Green Group in the European Parliament
124705,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124747,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
58782,03-06-2008,13-07-2009,Confederal Group of the European United Left
250538,29-11-2023,,European Conservatives and Reformists Group
28164,20-07-2004,30-09-2008,Socialist Group in the European Parliament
197805,02-07-2019,17-12-2020,Group of the European United Left
197805,18-12-2020,,The Left group in the European Parliament
2053,01-01-1995,19-07-1999,The Green Group in the European Parliament
2053,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
97010,14-07-2009,13-10-2009,Europe of freedom and democracy Group
96739,14-07-2009,,Group of the Greens/European Free Alliance
1849,11-03-1991,18-07-1994,Left Unity
1849,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
1849,20-07-2004,13-05-2009,Confederal Group of the European United Left
1849,14-05-2009,13-07-2009,Socialist Group in the European Parliament
1849,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
2289,11-11-1996,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1037,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1037,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1037,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
1252,17-07-1979,20-04-1993,Socialist Group
1252,21-04-1993,18-07-1994,Group of the Party of European Socialists
2328,01-09-1998,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
4561,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
110987,01-12-2011,30-06-2014,Group of the European People's Party (Christian Democrats)
729,17-07-1979,23-07-1984,European Democratic Group
729,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1096,25-07-1989,11-01-1993,Group for the European United Left
1096,12-01-1993,20-04-1993,Socialist Group
1096,21-04-1993,18-07-1994,Group of the Party of European Socialists
