id,type,activity_id,activity_start_date,decision_method,had_decision_outcome,had_voter_abstention,had_voter_against,had_voter_favor,meeting_activity_id
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000005,Activity,MTG-PL-2024-01-15-VOT-ITM-000005,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000004,Activity,MTG-PL-2024-01-15-VOT-ITM-000004,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000003,Activity,MTG-PL-2024-01-15-VOT-ITM-000003,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000006,Activity,MTG-PL-2024-01-15-VOT-ITM-000006,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000002,Activity,MTG-PL-2024-01-15-VOT-ITM-000002,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000001,Activity,MTG-PL-2024-01-15-VOT-ITM-000001,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-150124,Activity,MTG-PL-2024-01-15-VOT-ITM-150124,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-15-VOT-ITM-000007,Activity,MTG-PL-2024-01-15-VOT-ITM-000007,,,,,,,MTG-PL-2024-01-15
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939922,Activity,MTG-PL-2024-01-16-VOT-ITM-939922,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939947,Activity,MTG-PL-2024-01-16-VOT-ITM-939947,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939925,Activity,MTG-PL-2024-01-16-VOT-ITM-939925,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939938,Activity,MTG-PL-2024-01-16-VOT-ITM-939938,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939932,Activity,MTG-PL-2024-01-16-VOT-ITM-939932,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939918,Activity,MTG-PL-2024-01-16-VOT-ITM-939918,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939937,Activity,MTG-PL-2024-01-16-VOT-ITM-939937,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939939,Activity,MTG-PL-2024-01-16-VOT-ITM-939939,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939908,Activity,MTG-PL-2024-01-16-VOT-ITM-939908,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939927,Activity,MTG-PL-2024-01-16-VOT-ITM-939927,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939903,Activity,MTG-PL-2024-01-16-VOT-ITM-939903,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939920,Activity,MTG-PL-2024-01-16-VOT-ITM-939920,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939916,Activity,MTG-PL-2024-01-16-VOT-ITM-939916,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939946,Activity,MTG-PL-2024-01-16-VOT-ITM-939946,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939928,Activity,MTG-PL-2024-01-16-VOT-ITM-939928,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939910,Activity,MTG-PL-2024-01-16-VOT-ITM-939910,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939925-SPLIT-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939925-SPLIT-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939903-RCV-2,Activity,MTG-PL-2024-01-16-VOT-ITM-939903-RCV-2,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939903-RCV-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939903-RCV-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939918-RCV-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939918-RCV-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939910-RCV-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939910-RCV-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939910-SPLIT-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939910-SPLIT-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939910-SEPARATE-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939910-SEPARATE-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939908-RCV-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939908-RCV-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939908-SEPARATE-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939908-SEPARATE-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939908-SPLIT-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939908-SPLIT-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939908-RCV-3,Activity,MTG-PL-2024-01-16-VOT-ITM-939908-RCV-3,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939908-RCV-2,Activity,MTG-PL-2024-01-16-VOT-ITM-939908-RCV-2,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939910-RCV-2,Activity,MTG-PL-2024-01-16-VOT-ITM-939910-RCV-2,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939910-SPLIT-2,Activity,MTG-PL-2024-01-16-VOT-ITM-939910-SPLIT-2,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-16-VOT-ITM-939925-RCV-1,Activity,MTG-PL-2024-01-16-VOT-ITM-939925-RCV-1,,,,,,,MTG-PL-2024-01-16
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939940,Activity,MTG-PL-2024-01-17-VOT-ITM-939940,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939944,Activity,MTG-PL-2024-01-17-VOT-ITM-939944,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939911,Activity,MTG-PL-2024-01-17-VOT-ITM-939911,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939966,Activity,MTG-PL-2024-01-17-VOT-ITM-939966,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939909,Activity,MTG-PL-2024-01-17-VOT-ITM-939909,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939941,Activity,MTG-PL-2024-01-17-VOT-ITM-939941,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939929,Activity,MTG-PL-2024-01-17-VOT-ITM-939929,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939906,Activity,MTG-PL-2024-01-17-VOT-ITM-939906,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939923,Activity,MTG-PL-2024-01-17-VOT-ITM-939923,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939936,Activity,MTG-PL-2024-01-17-VOT-ITM-939936,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939904,Activity,MTG-PL-2024-01-17-VOT-ITM-939904,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939915,Activity,MTG-PL-2024-01-17-VOT-ITM-939915,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939921,Activity,MTG-PL-2024-01-17-VOT-ITM-939921,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912,Activity,MTG-PL-2024-01-17-VOT-ITM-939912,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939949,Activity,MTG-PL-2024-01-17-VOT-ITM-939949,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939950,Activity,MTG-PL-2024-01-17-VOT-ITM-939950,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939905,Activity,MTG-PL-2024-01-17-VOT-ITM-939905,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939924,Activity,MTG-PL-2024-01-17-VOT-ITM-939924,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939942,Activity,MTG-PL-2024-01-17-VOT-ITM-939942,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939930,Activity,MTG-PL-2024-01-17-VOT-ITM-939930,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939951,Activity,MTG-PL-2024-01-17-VOT-ITM-939951,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939968,Activity,MTG-PL-2024-01-17-VOT-ITM-939968,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939944-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939944-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939944-RCV-2,Activity,MTG-PL-2024-01-17-VOT-ITM-939944-RCV-2,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939909-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939909-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939909-SPLIT-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939909-SPLIT-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939909-SPLIT-2,Activity,MTG-PL-2024-01-17-VOT-ITM-939909-SPLIT-2,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939909-SEPARATE-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939909-SEPARATE-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939921-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939921-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939921-RCV-2,Activity,MTG-PL-2024-01-17-VOT-ITM-939921-RCV-2,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-2,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-2,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-3,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-3,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-4,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-4,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SEPARATE-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SEPARATE-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-5,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-5,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-6,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-6,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-7,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-7,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-8,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-8,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-9,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-9,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-10,Activity,MTG-PL-2024-01-17-VOT-ITM-939912-SPLIT-10,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939905-RCV-2,Activity,MTG-PL-2024-01-17-VOT-ITM-939905-RCV-2,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939905-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939905-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939905-SEPARATE-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939905-SEPARATE-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939904-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939904-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939904-SPLIT-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939904-SPLIT-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939904-SEPARATE-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939904-SEPARATE-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939923-RCV-2,Activity,MTG-PL-2024-01-17-VOT-ITM-939923-RCV-2,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939923-SPLIT-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939923-SPLIT-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939923-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939923-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939950-SEPARATE-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939950-SEPARATE-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939950-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939950-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939923-RCV-3,Activity,MTG-PL-2024-01-17-VOT-ITM-939923-RCV-3,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939951-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939951-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939966-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939966-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-17-VOT-ITM-939968-RCV-1,Activity,MTG-PL-2024-01-17-VOT-ITM-939968-RCV-1,,,,,,,MTG-PL-2024-01-17
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939917,Activity,MTG-PL-2024-01-18-VOT-ITM-939917,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907,Activity,MTG-PL-2024-01-18-VOT-ITM-939907,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939975,Activity,MTG-PL-2024-01-18-VOT-ITM-939975,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939933,Activity,MTG-PL-2024-01-18-VOT-ITM-939933,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939803,Activity,MTG-PL-2024-01-18-VOT-ITM-939803,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926,Activity,MTG-PL-2024-01-18-VOT-ITM-939926,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939931,Activity,MTG-PL-2024-01-18-VOT-ITM-939931,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939969,Activity,MTG-PL-2024-01-18-VOT-ITM-939969,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967,Activity,MTG-PL-2024-01-18-VOT-ITM-939967,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934,Activity,MTG-PL-2024-01-18-VOT-ITM-939934,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939945,Activity,MTG-PL-2024-01-18-VOT-ITM-939945,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939965,Activity,MTG-PL-2024-01-18-VOT-ITM-939965,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939976,Activity,MTG-PL-2024-01-18-VOT-ITM-939976,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939974,Activity,MTG-PL-2024-01-18-VOT-ITM-939974,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919,Activity,MTG-PL-2024-01-18-VOT-ITM-939919,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943,Activity,MTG-PL-2024-01-18-VOT-ITM-939943,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939935,Activity,MTG-PL-2024-01-18-VOT-ITM-939935,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939945-SEPARATE-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939945-SEPARATE-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939945-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939945-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939945-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939945-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939945-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939945-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-5,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-5,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-RCV-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-RCV-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-SEPARATE-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-SEPARATE-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939907-SPLIT-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-6,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-6,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SEPARATE-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SEPARATE-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-7,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-7,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-5,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-5,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939919-SPLIT-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SEPARATE-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SEPARATE-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-5,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-5,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-6,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-6,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-7,Activity,MTG-PL-2024-01-18-VOT-ITM-939934-SPLIT-7,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939803-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939803-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939803-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939803-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939803-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939803-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-SEPARATE-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-SEPARATE-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-3,,,,,,,MTG-PL-2024-01-18
